332, 15, 0.012493553191811639, 0.009509589427928912, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 4, 5, 14, 6, 8, 9, 11, 12
336, 15, 0.012493553191811639, 0.01067932409492667, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 9, 8, 11, 12
340, 15, 0.012493553191811639, 0.00884940542707162, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 11, 9, 12
344, 15, 0.012493553191811639, 0.00884940542707162, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 11, 9, 12
348, 15, 0.012493553191811639, 0.008414052732177173, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 1, 13, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12
352, 15, 0.012493553191811639, 0.00884940542707162, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 11, 9, 12
356, 15, 0.012493553191811639, 0.01067932409492667, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 9, 8, 11, 12
360, 15, 0.012493553191811639, 0.009509589427928912, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 4, 5, 14, 6, 8, 9, 11, 12
364, 15, 0.012493553191811639, 0.00747448886454373, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 7, 0, 2, 10, 4, 14, 5, 8, 6, 9, 11, 12
368, 15, 0.012493553191811639, 0.00963917403910566, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 4, 10, 14, 5, 6, 8, 9, 11, 12
372, 15, 0.012493553191811639, 0.009328092256323623, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 2, 7, 10, 4, 14, 5, 6, 8, 9, 11, 12
376, 15, 0.012493553191811639, 0.008414052732177173, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 1, 13, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12
380, 15, 0.012493553191811639, 0.00963917403910566, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 4, 10, 14, 5, 6, 8, 9, 11, 12
384, 15, 0.012493553191811639, 0.009952312758716112, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 0, 1, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12
388, 15, 0.012493553191811639, 0.010448512291473047, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 10, 2, 4, 14, 5, 6, 8, 9, 11, 12
392, 15, 0.012493553191811639, 0.009952312758716112, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 0, 1, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12
396, 15, 0.012493553191811639, 0.008008727045803715, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 13, 3, 1, 0, 7, 2, 10, 4, 14, 5, 8, 6, 9, 11, 12
400, 15, 0.012493553191811639, 0.00744674657514593, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 14, 4, 5, 6, 8, 9, 11, 12
404, 15, 0.012493553191811639, 0.009328092256323623, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 2, 7, 10, 4, 14, 5, 6, 8, 9, 11, 12
408, 15, 0.012493553191811639, 0.008414052732177173, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 1, 13, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12
412, 15, 0.012493553191811639, 0.009116691613145126, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 13, 3, 1, 0, 7, 2, 10, 4, 5, 14, 6, 8, 9, 11, 12
416, 15, 0.012493553191811639, 0.009431605173777446, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 13, 3, 0, 1, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12
420, 15, 0.012493553191811639, 0.009116691613145126, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 13, 3, 1, 0, 7, 2, 10, 4, 5, 14, 6, 8, 9, 11, 12
424, 15, 0.012493553191811639, 0.010448512291473047, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 10, 2, 4, 14, 5, 6, 8, 9, 11, 12
428, 15, 0.012493553191811639, 0.008609906359350274, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 0, 1, 7, 10, 2, 4, 14, 5, 6, 8, 9, 11, 12
432, 15, 0.012493553191811639, 0.008609906359350274, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 0, 1, 7, 10, 2, 4, 14, 5, 6, 8, 9, 11, 12
436, 15, 0.012493553191811639, 0.00744674657514593, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 14, 4, 5, 6, 8, 9, 11, 12
440, 15, 0.012493553191811639, 0.009952312758716112, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 0, 1, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12
444, 15, 0.012493553191811639, 0.008508187585836137, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 13, 3, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 11, 9, 12
448, 15, 0.012493553191811639, 0.008008727045803715, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 13, 3, 1, 0, 7, 2, 10, 4, 14, 5, 8, 6, 9, 11, 12
452, 15, 0.012493553191811639, 0.00884940542707162, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 11, 9, 12
456, 15, 0.012493553191811639, 0.008310349279419838, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 8, 6, 9, 11, 12
460, 15, 0.012493553191811639, 0.00744674657514593, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 14, 4, 5, 6, 8, 9, 11, 12
464, 15, 0.012493553191811639, 0.008578928448301016, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 7, 0, 10, 2, 4, 14, 5, 6, 8, 9, 12, 11
468, 15, 0.012493553191811639, 0.00884940542707162, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 11, 9, 12
472, 15, 0.012493553191811639, 0.00963917403910566, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 4, 10, 14, 5, 6, 8, 9, 11, 12
476, 15, 0.012493553191811639, 0.008310349279419838, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 8, 6, 9, 11, 12
480, 15, 0.012493553191811639, 0.006768493782959441, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 7, 0, 2, 10, 14, 4, 5, 6, 8, 9, 11, 12
484, 15, 0.012493553191811639, 0.010448512291473047, 3, 13, 1, 0, 7, 2, 10, 4, 14, 5, 6, 8, 9, 11, 12, 3, 13, 1, 0, 7, 10, 2, 4, 14, 5, 6, 8, 9, 11, 12
